categorical_accuracy,loss,perplexity,val_categorical_accuracy,val_loss,val_perplexity,trial_number,subtrial_number,model_name
0.22772277891635895,2.63244366645813,13.907713890075684,0.03846153989434242,11.318196296691895,82305.75,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2970297038555145,2.246701955795288,9.456496238708496,0.03846153989434242,11.307087898254395,81396.53125,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2574257552623749,2.597896099090576,13.435441017150879,0.03846153989434242,11.374276161193848,87053.328125,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.22772277891635895,2.5557355880737305,12.880770683288574,0.03846153989434242,11.451766014099121,94067.3203125,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2871287167072296,2.326911211013794,10.246244430541992,0.03846153989434242,11.425203323364258,91601.5390625,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.23762376606464386,2.4906551837921143,12.069181442260742,0.03846153989434242,11.417143821716309,90866.2421875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.1683168262243271,2.795919179916382,16.377676010131836,0.03846153989434242,11.413237571716309,90511.984375,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.23762376606464386,2.4384210109710693,11.454938888549805,0.03846153989434242,11.397730827331543,89119.265625,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.19801980257034302,2.6674582958221436,14.403313636779785,0.03846153989434242,11.47752857208252,96522.2265625,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2970297038555145,2.2246623039245605,9.250358581542969,0.03846153989434242,11.375749588012695,87181.6875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2673267424106598,2.5774500370025635,13.163528442382812,0.03846153989434242,11.29977798461914,80803.6953125,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.23762376606464386,2.5323522090911865,12.583069801330566,0.03846153989434242,11.125950813293457,67910.828125,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2772277295589447,2.367671489715576,10.67251205444336,0.03846153989434242,11.137338638305664,68688.609375,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.3366336524486542,2.248137950897217,9.470086097717285,0.03846153989434242,11.180139541625977,71692.3671875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.20792078971862793,2.4308762550354004,11.368839263916016,0.03846153989434242,11.158733367919922,70174.015625,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2673267424106598,2.1948928833007812,8.979039192199707,0.03846153989434242,10.947412490844727,56806.8671875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2772277295589447,2.2676401138305664,9.656585693359375,0.03846153989434242,10.842350959777832,51141.46875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2574257552623749,2.2408626079559326,9.401437759399414,0.03846153989434242,10.86306095123291,52211.65234375,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2772277295589447,2.392935037612915,10.945572853088379,0.03846153989434242,10.831417083740234,50585.33984375,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.30693069100379944,2.1370689868927,8.47456169128418,0.03846153989434242,10.748327255249023,46552.09375,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
